"year","ubigeo","caseid","conglome","estrato","codperso","facpob07","sex","age","civil_status","poverty","linpe","linea","caseid2","visit_preg","p4041","p4042","p4043","p4044","p4045","p4046","p4047","p4191","p4192","p4193","p4194","p4195","p4196","p4197","p4198","factor07","language","education_level","who_assisted_you","health_insurance"
"2015","050805","04  005845  007  11  050805","005845","rural","01",141.49,"woman",87,"no married/living_together","no poor",145.335739135742,234.3857421875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,141.49,NA,"less than secondary",NA,"yes"
"2015","060303","04  005959  054  11  060303","005959","rural","01",325.92,"man",52,NA,"poor",145.335739135742,231.377105712891,"01  01","no",0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,325.92,"spanish","less than secondary","doctor/nurse/obstetrician","yes"
"2015","060309","04  005965  011  11  060309","005965","rural","01",320.26,"man",43,NA,"poor",145.335739135742,231.377105712891,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,320.26,"spanish","less than secondary",NA,"yes"
"2015","060703","04  005967  006  11  060703","005967","rural","01",320.26,"woman",62,"no married/living_together","no poor",145.335739135742,231.377105712891,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,320.26,"spanish","less than secondary","doctor/nurse/obstetrician","yes"
"2015","061103","04  005981  011  11  061103","005981","rural","01",325.92,"man",36,"married/living_together","poor",145.335739135742,231.377105712891,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,325.92,"spanish","less than secondary",NA,"yes"
"2015","061105","04  005982  014  11  061105","005982","rural","01",310.25,"man",36,NA,"poor",145.335739135742,231.377105712891,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,310.25,"spanish","less than secondary",NA,"yes"
"2016","060501","04  005985  037  11  060501","005985","rural","01",283.173130339985,"man",48,"no married/living_together","no poor",153.329116821289,240.879913330078,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,283.173130339985,"spanish","less than secondary",NA,"yes"
"2015","080105","04  006192  005  11  080105","006192","urban","01",265.24,"woman",60,"married/living_together","no poor",153.936996459961,281.594360351562,"01  01","no",1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,265.24,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2015","080910","04  006237  003  11  080910","006237","rural","01",262.26,"woman",27,"no married/living_together","no poor",167.636779785156,303.010559082031,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,262.26,"spanish","less than secondary",NA,"yes"
"2015","080408","04  006285  008  11  080408","006285","rural","01",223.47,"man",62,"married/living_together","no poor",145.335739135742,236.579223632812,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,223.47,"spanish","less than secondary",NA,"yes"
"2015","080308","04  006300  013  11  080308","006300","rural","01",227.86,"man",33,NA,"no poor",145.335739135742,236.579223632812,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,227.86,NA,"less than secondary",NA,NA
"2015","081007","04  006304  009  11  081007","006304","rural","01",227.86,"woman",64,"no married/living_together","no poor",145.335739135742,236.579223632812,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,227.86,NA,"less than secondary",NA,"yes"
"2015","080703","04  006336  046  11  080703","006336","rural","01",227.86,"man",60,NA,"poor",145.335739135742,236.579223632812,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,227.86,NA,"less than secondary",NA,"yes"
"2015","090501","04  006384  005  11  090501","006384","rural","01",382.87,"woman",65,"no married/living_together","no poor",153.936996459961,274.022979736328,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,382.87,NA,"less than secondary",NA,"yes"
"2015","090503","04  006418  019  11  090503","006418","rural","01",134.41,"woman",71,"no married/living_together","poor",145.335739135742,231.167556762695,"01  01","no",0,0,1,0,0,0,0,2,2,2,2,1,2,2,2,134.41,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","090116","04  006444  010  11  090116","006444","rural","01",134.41,"man",55,"married/living_together","no poor",145.335739135742,231.167556762695,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,134.41,NA,NA,NA,"yes"
"2015","090311","04  006486  018  11  090311","006486","rural","01",129.47,"man",34,"married/living_together","no poor",145.335739135742,231.167556762695,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,129.47,NA,"less than secondary",NA,"yes"
"2015","090610","04  006487  044  11  090610","006487","rural","01",129.24,"woman",87,"no married/living_together","no poor",145.335739135742,231.167556762695,"01  01","no",0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,129.24,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","100507","04  006553  005  11  100507","006553","rural","01",292.47,"woman",71,"no married/living_together","no poor",153.936996459961,280.753784179688,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,292.47,NA,NA,"doctor/nurse/obstetrician","yes"
"2015","100801","04  006562  004  11  100801","006562","rural","01",103.69,"woman",59,NA,"no poor",153.936996459961,280.753784179688,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,103.69,"spanish",NA,"doctor/nurse/obstetrician","yes"
"2016","100502","04  006589  049  11  100502","006589","rural","01",173.194826036055,"man",46,NA,"no poor",153.329116821289,246.226165771484,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,173.194826036055,"spanish","less than secondary",NA,"yes"
"2015","100317","04  006611  031  11  100317","006611","rural","01",179.43,"man",44,"married/living_together","poor",145.335739135742,235.978424072266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,179.43,"spanish",NA,NA,"yes"
"2016","101102","04  006615  012  11  101102","006615","rural","01",173.194826036055,"man",53,"married/living_together","no poor",153.329116821289,246.226165771484,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,173.194826036055,"spanish",NA,NA,"yes"
"2015","101007","04  006667  009  11  101007","006667","rural","01",191.58,"woman",53,"no married/living_together","no poor",145.335739135742,235.978424072266,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,191.58,NA,"less than secondary",NA,"yes"
"2015","110506","04  006779  002  11  110506","006779","urban","01",253.06,"woman",40,"no married/living_together","no poor",156.370590209961,322.045776367188,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,253.06,"spanish",NA,NA,"yes"
"2015","110112","04  006811  006  11  110112","006811","rural","01",236.32,"man",37,NA,"no poor",156.370590209961,322.045776367188,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,236.32,"spanish","less than secondary",NA,"yes"
"2015","110107","04  006864  028  11  110107","006864","rural","01",61.89,"woman",46,NA,"no poor",138.997756958008,258.584411621094,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,61.89,"spanish",NA,NA,"yes"
"2015","120808","04  006936  006  11  120808","006936","rural","01",274.81,"woman",55,"no married/living_together","no poor",153.936996459961,275.936279296875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,274.81,"spanish","less than secondary",NA,NA
"2016","120405","04  007023  004  11  120405","007023","rural","01",175.055378421444,"man",39,NA,"no poor",153.329116821289,242.984191894531,"01  02","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,175.055378421444,"spanish",NA,NA,"yes"
"2015","120416","04  007029  035  11  120416","007029","rural","01",183.16,"man",75,"married/living_together","no poor",145.335739135742,232.535095214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,183.16,"spanish","less than secondary",NA,"yes"
"2015","120608","04  007072  029  11  120608","007072","rural","01",329.88,"man",49,"married/living_together","no poor",136.040298461914,226.364166259766,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,329.88,"no spanish",NA,NA,"yes"
"2015","130208","04  007190  004  11  130208","007190","urban","01",2392.38,"man",65,"married/living_together","no poor",156.370590209961,310.380889892578,"01  01","no",1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2392.38,"spanish","secondary or more","doctor/nurse/obstetrician","yes"
"2015","130109","04  007212  002  11  130109","007212","rural","01",402.46,"woman",72,"no married/living_together","no poor",156.370590209961,310.380889892578,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,402.46,"spanish","less than secondary",NA,"yes"
"2015","130502","04  007283  005  11  130502","007283","rural","01",246.17,"woman",63,"no married/living_together","no poor",145.335739135742,233.295776367188,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,246.17,"spanish","less than secondary",NA,NA
"2015","140119","04  007425  009  11  140119","007425","rural","01",247.88,"man",63,"married/living_together","no poor",156.370590209961,313.46923828125,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,247.88,"spanish",NA,NA,"yes"
"2015","150102","04  007482  002  11  150102","007482","urban","01",981.15,"man",33,"married/living_together","no poor",203.860992431641,399.429595947266,"01  02","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,981.15,"spanish",NA,NA,"yes"
"2015","150109","04  007660  017  11  150109","007660","urban","01",1149.6,"man",61,"married/living_together","no poor",203.860992431641,399.429595947266,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1149.6,NA,NA,NA,NA
"2015","151001","04  008081  001  11  151001","008081","rural","01",200.76,"man",56,"married/living_together","no poor",153.936996459961,277.111785888672,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,200.76,"spanish","less than secondary",NA,"yes"
"2015","150303","04  008127  002  11  150303","008127","rural","01",108.09,"man",69,"married/living_together","no poor",145.335739135742,233.375305175781,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,108.09,"spanish","less than secondary",NA,NA
"2015","151021","04  008158  014  11  151021","008158","rural","01",108.09,"woman",87,"no married/living_together","poor",145.335739135742,233.375305175781,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,108.09,"spanish","less than secondary",NA,"yes"
"2015","160302","04  008316  013  11  160302","008316","rural","01",164.59,"man",73,NA,"no poor",136.040298461914,221.367782592773,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,164.59,"spanish","less than secondary",NA,"yes"
"2015","180205","04  008581  001  11  180205","008581","rural","01",65.8,"man",65,"married/living_together","no poor",145.335739135742,233.385955810547,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,65.8,"spanish","less than secondary",NA,"yes"
"2016","200507","04  008829  005  11  200507","008829","urban","01",727.067826129979,"man",79,"married/living_together","poor",163.083221435547,326.652618408203,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,727.067826129979,"spanish","less than secondary",NA,"yes"
"2015","200802","04  008901  002  11  200802","008901","rural","01",630.9,"man",42,"married/living_together","no poor",156.370590209961,315.131896972656,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,630.9,"spanish",NA,NA,"yes"
"2015","200305","04  008935  009  11  200305","008935","rural","01",252.54,"man",47,"married/living_together","no poor",138.997756958008,253.593872070312,"01  01","no",NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,252.54,"spanish",NA,NA,"yes"
"2015","210304","04  008988  019  11  210304","008988","rural","01",969.89,"man",32,"married/living_together","poor",153.936996459961,282.796813964844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,969.89,NA,NA,NA,"yes"
"2015","210606","04  009082  010  11  210606","009082","rural","01",299.66,"man",51,"married/living_together","poor",145.335739135742,237.438674926758,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,299.66,NA,"less than secondary",NA,"yes"
"2015","210904","04  009086  001  11  210904","009086","rural","01",291.02,"man",50,"married/living_together","no poor",145.335739135742,237.438674926758,"01  01","no",0,0,0,0,1,0,0,2,2,2,2,2,2,2,2,291.02,NA,NA,"other",NA
"2015","210108","04  009087  047  11  210108","009087","rural","01",299.66,"man",39,"married/living_together","poor",145.335739135742,237.438674926758,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,299.66,NA,NA,NA,NA
"2015","220803","04  009156  005  11  220803","009156","rural","01",213.33,"man",62,"married/living_together","no poor",167.636779785156,291.038177490234,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,213.33,"spanish","less than secondary",NA,NA
"2015","220105","04  009164  002  11  220105","009164","rural","01",223.67,"woman",67,"no married/living_together","poor",167.636779785156,291.038177490234,"01  01","no",1,0,0,0,0,0,0,2,2,2,2,1,2,2,2,223.67,"spanish","less than secondary","doctor/nurse/obstetrician","yes"
"2015","220510","04  009170  022  11  220510","009170","rural","01",196.73,"man",53,"married/living_together","poor",167.636779785156,291.038177490234,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,196.73,"spanish","less than secondary",NA,NA
"2016","220402","04  009213  021  11  220402","009213","rural","01",159.936665203529,"woman",54,"no married/living_together","no poor",141.732818603516,229.901092529297,"01  01","no",0,0,0,0,1,0,0,2,2,2,2,1,2,2,2,159.936665203529,"spanish","less than secondary","other","yes"
"2015","220205","04  009270  004  11  220205","009270","rural","01",211.88,"woman",49,"no married/living_together","no poor",167.636779785156,291.038177490234,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,211.88,"spanish","less than secondary",NA,"yes"
"2015","220912","04  009307  002  11  220912","009307","rural","01",176.34,"man",47,"married/living_together","no poor",136.040298461914,222.194549560547,"01  01","no",0,0,0,0,1,0,0,2,2,2,2,1,2,2,2,176.34,"spanish",NA,"other","yes"
"2015","230107","04  009453  004  11  230107","009453","rural","01",55.26,"woman",73,"no married/living_together","poor",145.335739135742,234.806045532227,"01  01","no",0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,55.26,NA,"less than secondary","doctor/nurse/obstetrician","yes"
"2015","240105","04  009548  002  11  240105","009548","rural","01",137.46,"man",46,NA,"no poor",156.370590209961,310.997924804688,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,137.46,"spanish",NA,NA,"yes"
"2017","151024","04  009947  017  11  151024","009947","rural","01",111.506439544946,"man",35,NA,"poor",156.456634521484,249.888031005859,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,111.506439544946,"spanish",NA,NA,"yes"
"2016","130110","04  010184  045  11  130110","010184","rural","01",262.880334060939,"man",53,"married/living_together","no poor",143.952606201172,259.607055664062,"01  02","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"2018","021508","04  010824  045  11  021508","010824","rural","01",111.804672241211,"man",51,"married/living_together","poor",157.0498046875,251.979690551758,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,111.804672241211,"spanish","less than secondary",NA,"yes"
"2018","021302","04  010829  117  11  021302","010829","rural","01",111.804672241211,"woman",56,"no married/living_together","no poor",157.0498046875,251.979690551758,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,111.804672241211,NA,"less than secondary",NA,"yes"
"2018","040106","04  010840  012  11  040106","010840","rural","01",37.5292358398438,"woman",60,"no married/living_together","no poor",157.0498046875,257.490966796875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,37.5292358398438,"spanish",NA,NA,"yes"
"2018","040515","04  010847  008  11  040515","010847","rural","01",37.5292358398438,"man",70,NA,"poor",157.0498046875,257.490966796875,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,37.5292358398438,NA,"less than secondary",NA,"yes"
"2018","040603","04  010849  001  11  040603","010849","rural","01",37.5292358398438,"man",42,NA,"no poor",157.0498046875,257.490966796875,"01  01","no",1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,37.5292358398438,"no spanish","less than secondary","doctor/nurse/obstetrician","yes"
"2020","051004","04  011371  024  11  051004","011371","rural","01",125.384506225586,"man",53,NA,"poor",162.823348999023,264.389617919922,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,125.384506225586,NA,"less than secondary",NA,NA
"2021","030713","04  015474  011  11  030713","015474","rural","01",139.590530395508,"man",56,"married/living_together","poor",171.596176147461,272.231567382812,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,139.590530395508,NA,"less than secondary",NA,"yes"
"2020","040116","04  015549  002  11  040116","015549","urban","01",296.902130126953,"woman",65,"no married/living_together","no poor",172.961547851562,320.991455078125,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,296.902130126953,"spanish",NA,NA,"yes"
"2021","050405","04  015888  005  11  050405","015888","rural","01",160.7734375,"woman",67,"no married/living_together","no poor",171.596176147461,279.003051757812,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,160.7734375,NA,NA,NA,NA
"2022","080202","04  016461  006  11  080202","016461","rural","01",279.832092285156,"man",68,"married/living_together","no poor",195.850494384766,312.407318115234,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,279.832092285156,NA,"less than secondary",NA,"yes"
"2021","090710","04  016587  004  11  090710","016587","rural","01",150.086395263672,"woman",41,"no married/living_together","no poor",171.596176147461,277.488220214844,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,150.086395263672,NA,"less than secondary",NA,"yes"
"2020","100202","04  016760  001  11  100202","016760","rural","01",189.864990234375,"man",71,"married/living_together","poor",162.823348999023,264.617004394531,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,189.864990234375,NA,"less than secondary",NA,"yes"
"2020","100704","04  016797  006  11  100704","016797","rural","01",189.864990234375,"woman",29,"no married/living_together","no poor",162.823348999023,264.617004394531,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,189.864990234375,"spanish",NA,NA,"yes"
"2020","120606","04  017225  002  11  120606","017225","urban","01",131.825256347656,"man",33,NA,"no poor",189.646835327148,335.278839111328,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,131.825256347656,"spanish",NA,NA,"yes"
"2020","120210","04  017252  063  11  120210","017252","rural","01",191.873870849609,"man",59,"married/living_together","no poor",162.823348999023,260.980987548828,"01  01",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,191.873870849609,"spanish",NA,NA,"yes"
"2022","120409","04  017262  002  11  120409","017262","rural","01",248.656646728516,"woman",54,"no married/living_together","no poor",195.850494384766,307.611083984375,"01  01","no",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,248.656646728516,"spanish",NA,NA,"yes"
"2022","120120","04  017264  010  11  120120","017264","rural","01",248.656646728516,"man",47,"married/living_together","poor",195.850494384766,307.611083984375,"01  01","no",0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,248.656646728516,"spanish","less than secondary","doctor/nurse/obstetrician","yes"
